text	location	lon	lat	lat2	lon2	day
Š—“@DylanWheeler5: can't deal with some girls saying they need a boyfriend to keep them warm over winterŠ—	1,000,000 Years	7.7169028	49.42990018	41.093996	-73.811565	19
@TruKha lol was bout to say i know bra ain't getting cold feet and that tends to happens wen u speak the truth bra	EVERYWHERE U WANNA BE, GA	-83.9708754	34.1428731	32.1574351	-82.907123	19
@YasminStefaniee Oh dear that's a good think! I was proper lucky to get a picture with her! It was so cold ŠÜ´ÙŠÜ´Ù	In My City	-0.54142367	51.88411152	24.1166667	120.5	19
@ShonetteBason nope bring it on, so much fun and learning from the snow! There's no such thing as bad weather just inappropriate clothing.	Durham	-1.4435953	54.7493985	35.9940329	-78.898619	19
Š—“@PacSun: Our new wave of color for holiday. #gsom http://t.co/RBX4hcBUdxŠ— WANT Í¾_ÍÙ_Í¾_ÍÙ		-118.0331554	34.06461064	NA	NA	19
my baby boy in his sweaterÍ¾_Íç_Í¾_Í_“ http://t.co/kyC0pKTdiu	aberdeen. 	-2.1494669	57.53878447	57.149717	-2.094278	19
@yvonne_88 it'd melt the snow for sure ŠÜ´ÙŠ_Ü´Ù your welcome Š_´Ù aww that's true you don't deserve anything less than your love and it'll be so	Boston, Lincolnshire, England	-0.05810132	52.94943188	52.97894	-0.026577	19
Š—“@CuteEmergency: This dog wears a sweater better than most people. http://t.co/mtzjX4E7CXŠ— My Mia!! Í¾_Í_«Í¾_ÍÙ…		-97.79676935	30.21428787	NA	NA	19
It's too cold wtf ..Í¾_ÍÙ•	’“T: 40.874402,-73.87993	-73.84435845	40.95370608	NA	NA	19
@landoferg I'm only full in December. She wanted me to stay on once Clayton leaves. Mid January.		-98.5689599	34.09859125	NA	NA	19
I want it to rain Š…”´Ù		-117.5833283	34.07286062	NA	NA	19
So stressed it's making me sick before my holiday. Ugh. #Exams #studentlife #studentproblems #thepixiehollow	Australia	147.14073	-41.45712952	NA	NA	19
Chance of snow flurries this weekend?!	Dallas, TX	-96.7482819	33.01443563	NA	NA	19
One fuckin rain drop had to avoid all the leaves and dodge my glasses and hit me right in the eye and make me freak out and walk into a pole	San Jose	-121.8870192	37.40688537	NA	NA	19
Corny Sentimental Lyrics..."All we are is dust in the wind" thank you Kansas.	Picayune, Mississippi	-88.79943101	33.45156611	NA	NA	19
Colorado would be perfect if there was a beach and it was warm all the time..... So I should probably move to California	Fort Collins	-105.0901021	40.57676138	NA	NA	19
It's so cold in my class and im here wearing ripped jeans and shit -_-		-74.06299512	40.73038084	NA	NA	19
need to stop drinking coffee before getting on the train via running up 2 avenues 2 pee		-73.99203756	40.66421684	NA	NA	19
Why have I only just invested in an electric blanket, flipping hell.		-1.41669795	54.99183845	NA	NA	19
Snow, sex and suspicious parents is shit! Get to maga you boring fucks... drinking water? What a complete waste of a holiday!! Faggot	Swansea (wales)	-3.9683883	51.6330372	NA	NA	19
Had a amazing holiday Í¾_ÍÙ_ Up too #inverness for 4 days tomorrow #happydays	Scotland	-3.19786115	55.94813649	NA	NA	19
I want a Harvard sweater too!!! #uknowwhouare		-99.51904482	27.44983579	NA	NA	19
icy date with @micahdanielle_ Í¾_ÍÙÜÍ¾_ÍÙÜÍ¾_ÍÙÜÍ¾_ÍÙÜ http://t.co/8B7GOVlCxt		-97.54695108	35.34619465	NA	NA	19
@georgiewoodwood good luck and no problems! I am on holiday too :-)	UK	-5.50257728	50.20054499	NA	NA	19
Walking up my flat close and I kick what I think is a bag but oh no it's just a tramp setting camp from the wind #nojoke #youokpal	Scotland, UK	-2.5157882	56.00179976	56.4906712	-4.2026458	19
It's cold in my house	loading ŠöåŠöåŠöåŠöåŠöå	-90.02249279	35.10766384	NA	NA	19
@BashMoss @ShaunaRichards tell me about it. Hate the cold mun!	Aberdare	-3.4943258	51.73231468	51.716154	-3.451816	19
Or when people have a cold and they think they're 'so ill' lol	England	-0.34957264	52.57465297	52.3555177	-1.1743197	19
If i go out in the winter best believe im gonna be bundled tf up		-75.0891908	39.86927801	NA	NA	19
Its too cold outside for angels to fly~ ŠÈâ The a Team by Ed Sheeran Š—” https://t.co/Uy3YwGpw6m	Jeddah, KSA	39.11303	21.69084	21.543489	39.172989	19
It's just so warm at home. Don't really want to go back to notts lol	London	-0.2710891	51.59213714	51.5112139	-0.1198244	19
mint leaves are essential	aruba	-70.03053186	12.53135713	12.52111	-69.968338	19
I can't wait to spend my Thanksgiving and most of Christmas break with Austin and his family! Í¾_ÍÙ_	Lakeland, FL	-81.94365395	28.03175203	28.0394654	-81.9498042	19
It's cold as Rick James' blood outside		-71.02652304	42.22099629	NA	NA	19
"""Standing frozen in the life I've chosen.You won't find me, the past is all behind me.Buried in the snow.Let It Go"" 
http://t.co/3bgEqL6CvN"	Ontario, Canada	-83.02463909	42.23812991	NA	NA	19
@samigardella @KatieBomp I will choke my dog before I EVER wear leg warmers		-74.16434804	41.32705407	NA	NA	19
@hpaul14 I made warm browniesÍ¾_Í±‘		-117.8219911	33.89188894	NA	NA	19
I get cold easily	18 , Tx	-98.36070765	29.57322405	NA	NA	19
The new ette routines for the Thanksgiving game are by far my favoriteÍ¾_Í__Í¾_Í_‘Í¾_Í±¢ so excited		-71.4594451	41.76482099	NA	NA	19
When people wanna hangout but your just like ugh I'm too tired and comfy and warm in bed		-78.74400415	42.86424806	NA	NA	19
The lady at Tim Hortons gave me a free medium white hot chocolate Š…_´Ù	montpelier, ohio	-84.61287002	41.57681414	NA	NA	19
what even is the snowflake ball ?Îè?	tx livin'	-94.84907052	29.81710908	NA	NA	19
The holiday season arise in Sonoma. @ Sonoma Plaza http://t.co/WJFJSb4ZJl	Sonoma, CA	-122.4579907	38.29283333	NA	NA	19
Sick at work!! Ready for this cold to leave!!		-88.83144071	35.6373156	NA	NA	19
It's too cold	buffalo ny	-78.82051392	42.72203262	NA	NA	19
Thanksgiving break is so close yet seems so far away Í¾_ÍÙê	Lake Stevens, WA	-122.0762602	47.99288412	NA	NA	19
Getting tired of uggs tbh		-80.62039537	35.07820312	NA	NA	19
My day just got a little better. I don't have to work on ThanksgivingŠ…_´Ù		-98.49608246	29.64722088	NA	NA	19
There's not enough rain in Oklahoma to wash the sins out of that house Š…”´ÙÍ¾_Íè	Pickering, Louisiana	-93.34996654	31.27319395	NA	NA	19
rlly just love the sound of rain		-122.5222246	37.91454024	NA	NA	19
"come away with me..
i wanna wake up with the rain falling on a tin roof.. [pic] Š—” https://t.co/hAtrJxiSAa"	bannung, enonesa	106.81214	-6.21456	-6.9147444	107.6098111	19
I have one more major project to do before Thanksgiving, then I'm getting ready for finals!! PRAISE GOD Í¾_Í_ 	Rock Hill	-81.03132285	34.94004572	34.9248667	-81.0250784	19
Coffee &amp; warm breads. Mmmm. (@ Turtle Bread Company) http://t.co/xBH2Ak4EWX	Minneapolis, MN 	-93.26272	44.91625071	44.983334	-93.26667	19
@MiskellMan I use to do that.. I love ice cold water so the winter time is perfect for keeping water in the car	Kentucky	-84.6211202	39.04840173	37.8393332	-84.2700179	19
@Weezie1611 I know ... You.... Would! Lookin' good he is! Thought I'd warm you up a little!!	Gloucester England	-2.21203584	51.83984186	51.8642449	-2.238156	19
An omelette will make this cold fall day even better Í¾_Í__Í¾_Í_äÍ¾_Í__ http://t.co/rmPWKA180W		-86.78776047	33.51182115	NA	NA	19
I'm already struggling this morning and I've been awake for 20 minutes. Thanksgiving break where you atttttttttttt??		-86.4558145	36.98175447	NA	NA	19
i hate to admit that I love pumpkin spice coffee because it's such a basic white girl thing but I love pumpkin spice coffee	cuffed2@terri_caputo	-74.13557581	40.61461791	NA	NA	19
Pretty much running to all my classes cause it's too cold for all that		-87.35824759	36.52981289	NA	NA	19
@WMassWx Final snow is a non-accumulating trace, as expected.	Dracut, Mass.	-71.29015317	42.66069519	42.6703687	-71.3020052	19
It is toooo cold today ŠÜ´ÙŠÜ´ÙŠÜ´Ù	Essex/Liverpool	-2.96302209	53.40514964	53.4182542	-2.8221604	19
Pls rain now. Just rain now. Dont hold it in till tmr		103.7173334	1.3361193	NA	NA	19
This wind b messin up hur	New Hampshire	-70.93345209	43.1361713	43.1938516	-71.5723953	19
"@_Purple__HaZe_: So I work 2pm to 11:30pm on Thanksgiving wtf yo Í¾_ÍÙ_Í¾_ÍÙê .. Can't even eat with the family !!" Call out		-75.275366	39.9555611	NA	NA	19
Tengo fr’_o, y no me traje el sweater :(	Argentina	-58.201513	-34.7622213	-38.416097	-63.616672	19
Once toast gets cold it's pointless to even try eat it	Manchester, UK	-2.23748331	53.51594595	NA	NA	19
Mangotsfield v Stratford tonight. A tough game in the cold under the lights. Magic. Will be more competitive than the one on the box	Bristol, England	-2.58725477	51.53472626	NA	NA	19
People are cracking me up with this Uggs thing. Obviously you've never seen what they do to get the meat you eat.		-82.36435441	36.30342589	NA	NA	19
@wagwagzcag noooooo I need it to stop I have the same right after Thanksgiving again Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_Í¾_ÍÙ_		-110.9513079	32.23094895	NA	NA	19
@Hippie_Harry where the bleep is the rainÍ¾_ÍÙ_Š…”´ÙŠ_Ä´Ù	California 	-121.7949695	36.6547573	NA	NA	19
What is this weather wasn't it just cold this morning		-95.12317848	29.6693256	NA	NA	19
Don't know what everyone's gona do when it gets cold!..		0.15660063	52.66437529	NA	NA	19
Pretend to purchase this #vintage #wool #oversize #sweater for ur man but keep it for urself!! @ GreyŠ—_ http://t.co/0bbJo3U5UA	New York City	-73.9831996	40.72748642	NA	NA	19
Wth. I got Starbucks and they didn't give it to me in those cute little holiday cups.		-118.1685616	34.06816827	NA	NA	19
I need to invest in those gloves that let text while you're wearing them		-77.86394558	40.79583789	NA	NA	19
If we have a couple of days of snow now so we can piss about up goodwood and have time off work, then winter to fuck off, would be swell!	west sussex	-0.62368853	50.79669333	NA	NA	19
@StaceCon85 @CFitzauthor @carleenfitzi @Elduderino81 @maxmuzzano1 @fergusjacqui @paddybourton @BrennanGar yeah freezing av u had snow by u ?		-2.9378888	53.3981897	NA	NA	19
Rain, rain, go away.... #stahhhppp		-122.4169369	37.79107537	NA	NA	19
Lego snow dome @ Covent Garden http://t.co/hftzAtN4Lo	Cardiff, Bristol & London	-0.12325082	51.51221489	33.0272755	-117.2810179	19
"You can black out your windows, go where the wind blows... but you answer to something, someday" @owenmthomas goin old school on ya today Í¾_Í±	Van down by the river	-84.30305974	37.81581903	40.1132	-74.7982	19
Koala bears are the only animals not allergic to eucalyptus leaves so they sit in trees eat them, get high, and fall out of the trees Š…_´Ù	Santa Clarita, California	-122.6700211	38.34404433	34.3916641	-118.542586	19
Not feeling this rain fs Š…”´ÙŠ…”´Ù	Edinburgh	-3.41309551	55.88852005	55.953252	-3.188267	19
Autumn leaves @ Westonbirt Arboretum http://t.co/gC8HMTCUC4	iPhone: 51.481297,-2.206253	-2.21885259	51.60719557	NA	NA	19
#black #speckled #tuque and #mitts from #cheapmonday. #winter #accessories cheapmonday @ 4357Š—_ http://t.co/Pef0IJWQpD	4357 St-Laurent, Montreal QC	-73.58416667	45.519	45.5192777	-73.5841877	19
@caseydelay11 I was asking my mom last night I was like um what are we even doing for thanksgiving she goes idk hahah who knows!!!?		-97.23196222	32.84237965	NA	NA	19
With cold air in place, you know what this COULD mean... Lots of time to watch but CHECK BACK throughout the week! #wxedge	Hamden ct	-72.94390348	41.36311292	41.3838782	-72.9026064	19
I'm cold and sleepy "/		-87.2144143	30.4408491	NA	NA	19
It is sooooooooo cold! (@ Home Numero Dos) http://t.co/XE7AWeg3Y4	Maryland, wishing I was in NYC	-78.9344814	39.66211972	40.7143528	-74.0059731	19
"But you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her goÍ¾_Í__Í¾_Í±‘Í¾_Í_«"		-84.95046107	32.51931491	NA	NA	19
@amandabayon be happy it's not cold I'm white as milk	atlanta & miami & jamacia 	-84.36206624	33.85257723	NA	NA	19
rt if u like thanksgiving music		-117.7634549	33.72597369	NA	NA	19
Good morning holiday Š…_	Cilacap - Yogyakarta	110.4150952	-7.7016799	NA	NA	19
It's so cold outside.	Small Town, USA	-87.4702924	39.95288998	NA	NA	19
Š—“@IsVolleyball: I hate winter because it's too cold to sleep in spandexŠÜ´ÙŠ_Ü´ÙŠ— it's never to cold for spandex Í¾_ÍÙ		-78.32762165	40.59379251	NA	NA	19
Getting into an ice cold bed is just the worst	Exeter, England	-4.22013936	50.81547017	NA	NA	19
Why is it almost the end of November and we haven't had a snow day yet?? ŠÜ  ŠÜ	Galax	-81.1399071	36.6143911	NA	NA	19
I just want to be in bed all warm with a cup of tea watching a movie		-74.11112193	40.12188695	NA	NA	19
"Š—“If giving leaves you feeling empty, youŠ—Ère giving too much to the wrong person.Š—
-Maza-Dohta"		-83.29000032	42.24223904	NA	NA	19
30 mi night ride tonight put me over 6,000 miles for the year! Fun stuff... although a bit cold at 38F! Probably time to get the trainer out		-86.06900409	40.01188571	NA	NA	19
All this damn rain	Bay Area, California 	-122.2146064	37.7810628	NA	NA	19
it's not even thanksgiving yet lolz http://t.co/y2iFlRMF36	seattle roots | arizona livin'	-111.8488514	33.27367635	NA	NA	19
Why is it sooo cold in this house!!		-78.7984137	42.9144479	NA	NA	19
Nothing beats some nice cold dreamade @mmarzy88	potsdam, ny	-76.18530166	42.59293974	44.6697805	-74.9813084	19
Breakfast#sunny side up (at Hotel Grand Hatika , Tanjungpandan) [pic] Š—” https://t.co/hQGD3o86QZ	Lippo village,Tangerang	107.62594	-2.74042	-6.1863064	106.6258017	19
She's sweet as pie but if you break her heart, She'll turn cold as a freezer. Í¾_Í±_		-97.31322136	32.89282543	NA	NA	19
"@JTIRADO_13: Got to make sure I do work in the winter, or the success won't be there come spring!! #TrackMotivation"	a place of higher learning	-82.5818506	32.1854739	35.8797518	-78.9520208	19
@uhhuhtrejaye my mom's taking off to Phoenix for Thanksgiving		-111.2262793	36.13731015	NA	NA	19
So pumped to see this baby over Thanksgiving. http://t.co/wIsjTMrdPZ	Springfield, MO 	-92.2584404	38.9643476	37.2089572	-93.2922989	19
Nek ngene iki tondo2 enter wind mesti		110.4149415	-7.763168	NA	NA	19
@CopperTopper_85 you're in trouble then. It hasn't got cold yet...	Edmonton	-113.4892786	53.5441945	53.544389	-113.4909267	19
Everyone is talking about how they wish Thanksgiving break would hurry up &amp; I'm just like -_- #BumWithNoLifeProbz		-84.08388712	33.37619477	NA	NA	19
: Bill Belichick looks like heŠ—Ès ready to go home, draw a nice warm bath, and climb in with a plugged-in toaster.	High Point	-80.02176476	35.96764682	35.9556923	-80.0053176	19
I'm all warm and cozy now I have to get up just to pee...	Stockbridge, Michigan USA 	-84.2331112	42.5343048	NA	NA	19
Playing soccer in the rain is the Í¾_Í_£		-121.762127	37.68484073	NA	NA	19
Goodnight cold world. Lolz Í¾_ÍÙ‚Š“‘´Ù	Houston,texas	-95.44779156	29.94630919	NA	NA	19
Just doing silent happy dances in our cold airs beds. @sammy_jo5 #nbd	Peoria, Il	-93.64138773	42.01985995	NA	NA	19
19 || where i ate breakfast || #fmsphotoaday it wasn't this sunny this morning but I'm not complainingŠ—_ http://t.co/AzZ5CQN4N1	Sydney, Australia	151.1945997	-33.8716383	NA	NA	19
I'm cold. Sleepy. Sneezing up a storm. Getting the munchies. I don't wanna be here! I just wanna curl in bed already. Ugh!!!! Ok I'm done.	Austin Texas	-97.73544706	30.28074482	NA	NA	19
Thanksgiving's coming up so I should probably chill with the munchies...#CantStopWontStop	Maine	-73.90748708	40.91164224	NA	NA	19
So cold I can see breathe ŠÜ´ÙŠÜ´Ù	Under A Rock	-1.41195288	53.35581395	NA	NA	19
I'm Soo Conflicted about Thanksgiving Break	Beaufort, South Carolina	-81.02690668	33.99318402	NA	NA	19
My attempt at spontaneity is resulting in very, very cold fingers.		-122.4377105	37.77400838	NA	NA	19
@Abrafo34 da same getting dis Mixtape ready for Thanksgiving	Memphis, Ten	-89.83950349	35.16719241	NA	NA	19
Rain rain go away #rain #grey #clouds #australia @ Kalynda Parade http://t.co/G5hXWtitbi	Townsvile, Australia	146.6915877	-19.31316064	NA	NA	19
It better rain		-121.390396	38.71537037	NA	NA	19
Tweed and boots, that's when you know it's cold ŠÜ´ÙŠ_Ü´Ù	Gloucester 	-2.1677304	51.8757263	NA	NA	19
Well it's that time of year again! Corn flakes and warm milk! @KelloggsUK #warmup		-0.42301712	54.27739003	NA	NA	19
I can't wait to eat some pumpkin pie haha haven't had some in like a whole year Í¾_ÍÙäÍ¾_Í±‘Í¾_ÍÙ 		-117.8493457	33.67011551	NA	NA	19
I've seen a few status' about snow. If I open my curtains now and there is none I'll cry.	y o r k s h i r e	-1.5831798	54.29214118	NA	NA	19
Good morning #snow #aberdeenshire @ Hattoncrook http://t.co/3QP2wb5RCI	’“T: 57.316499,-2.246995	-2.25810804	57.31247085	NA	NA	19
It's so coldŠÜ´ÙÍ¾_ÍÙ_		-0.51230351	51.88959663	NA	NA	19
It can snow up until just before the 16th January then it can piss off for a week then come back!! #Í¾_Í__Í¾_Í__Š_Š__Š__		-3.5023827	51.74080743	NA	NA	19
